id,text,rating,published_at,source,is_discovery_related,theme,sentiment,key_quote
fc956bf8-990e-4707-aeb9-b302b351854a,very baad,5,2026-06-23 15:27:32,play_store,False,not_discovery_related,negative,very baad
1249eeb9-0c9c-4913-81b5-5d41c27fe503,too much ad,2,2026-06-23 15:27:05,play_store,False,not_discovery_related,negative,too much ad
bb2d86d0-4778-4d06-b5d9-ee3f1d055051,mast hei,5,2026-06-23 15:26:09,play_store,False,not_discovery_related,neutral,
0a89c3b0-babd-4eff-bbe6-c382746d77af,this app is vry good_😊😊😊😊😊,5,2026-06-23 15:25:31,play_store,False,not_discovery_related,positive,vry good
12aca6ce-e3a5-4aa7-ba5b-d8beeaf1dec4,this is okk app only,1,2026-06-23 15:19:03,play_store,False,not_discovery_related,neutral,okk app
038f337d-836e-4cff-a61b-f5905aaad408,really love this app,5,2026-06-23 15:18:54,play_store,False,not_discovery_related,positive,really love
8b853139-32e3-4dbd-899b-fe6273d826a4,nice,5,2026-06-23 15:18:33,play_store,False,not_discovery_related,positive,nice
86d5fc68-80f7-4192-9260-c399b9a96540,too many ads,4,2026-06-23 15:17:54,play_store,False,not_discovery_related,negative,too many ads
d9213496-9cb6-4843-b423-a5336e09b870,good music quality,5,2026-06-23 15:13:57,play_store,False,not_discovery_related,positive,good music
30330489-3f26-47d4-9a05-59b619cede35,poor and poor andpoor,1,2026-06-23 15:13:49,play_store,False,not_discovery_related,negative,poor
321e1cb5-3374-42e6-a06f-32c3c1d09ad4,bahut acha hai song sab,5,2026-06-23 15:11:03,play_store,False,not_discovery_related,positive,bahut acha hai
1d58ce43-88b2-407e-b3ed-d210bedbe7b7,"why did you guys take down ""incel"" by lil watermark and most songs of psych ward, vol. 1,2,3??? like you guys just rid of songs for no reason just cuz you all bored, literally lovely app but you guys just fart it up for no reason at all",1,2026-06-23 15:07:41,play_store,True,repetition_fatigue,negative,rid of songs
d078f5bc-7737-4137-a2da-a803ca3eae6e,love it,5,2026-06-23 15:07:21,play_store,False,not_discovery_related,positive,love it
c8521c20-ec97-43c5-a868-388675bbe863,Antara aplikasi langgan music yang mempunyai simpanan lagu & irama yang banyak! Terbaik Spotify🌟🌟,5,2026-06-23 15:07:12,play_store,True,discovery_effort,positive,simpanan lagu
c86c9494-9771-4418-a376-d761f9333790,I have been using Spotify Premium since last 8 years and I have never been disappointed. The only problem with the App is its login feature where you can have a specific ID and there is complexity to find your list account.,5,2026-06-23 15:05:41,play_store,False,not_discovery_related,neutral,
caab67df-5f52-4826-85aa-29b586cb750c,outstanding performance 👏,5,2026-06-23 15:02:35,play_store,False,not_discovery_related,positive,outstanding
07bdb777-3b6a-473f-9852-b022523a84ea,"It keeps asking to get premium and it has a set a very small limit for the number of songs i can play of my choice, I cannot skip songs not i can forward them without premium.",1,2026-06-23 15:02:08,play_store,True,discovery_effort,negative,small limit
63b14039-2eb5-4c78-976c-c56db2ddf756,no Spotify on this phone,1,2026-06-23 15:02:05,play_store,False,not_discovery_related,negative,no Spotify
02442acb-8b32-4a61-8329-cafcdfff7b73,f u c k. app,1,2026-06-23 15:01:20,play_store,False,not_discovery_related,negative,f u c k
a7ac34a1-808d-4dec-b78a-8d911e3c13a6,too many ads,4,2026-06-23 15:00:11,play_store,False,not_discovery_related,negative,too many ads
d9b26d31-f8cd-4bb0-b0d3-a7c08dde7cb5,recently crashes constantly,1,2026-06-23 14:57:33,play_store,False,not_discovery_related,negative,crashes constantly
e8212e97-4d80-4ef7-b775-e00674637d4f,"While I've loved Spotify for years, I find radio stations being flooded with AI generated music. There's no way to filter it out and discover only genuine new human artists. It makes the music I do hear seem cheap, like I'm listening elavator music. Please create a filter for AI content.",3,2026-06-23 14:57:19,play_store,True,discovery_effort,negative,filter it out
d4b1135e-e7f4-4db2-ad30-e1cc9fed2b9c,super,5,2026-06-23 14:54:06,play_store,False,not_discovery_related,positive,super
682f8558-87be-432d-a3e8-87dacc1b754d,cool app,5,2026-06-23 14:53:59,play_store,False,not_discovery_related,positive,cool app
78bc770a-3c28-48df-9f19-eb295e1d1a7f,goat,5,2026-06-23 14:50:02,play_store,False,not_discovery_related,positive,goat
e97ca919-105f-4bb3-8957-3fd7c589957d,I like having all my music available on one platform but the app is relatively frequently just not working - official app having server issues and not loading anything other than downloaded stuff on regular basis.,3,2026-06-23 14:48:08,play_store,False,not_discovery_related,negative,not working
6f7ec89f-5166-4cc2-a0d4-2f9003f54418,"Great, but too many pauses",5,2026-06-23 14:43:59,play_store,False,not_discovery_related,negative,too many pauses
1d042cac-c422-4752-8cc5-18db24036405,The best music application in this world,5,2026-06-23 14:40:55,play_store,False,not_discovery_related,positive,The best
cf28af87-b523-4c40-b169-6a3416d7546e,One of the best streaming apps for music...Personally I think the lyrics should be displayed under the music videos for easy reference. Thanks,5,2026-06-23 14:38:51,play_store,False,not_discovery_related,positive,One of the best
64e04329-511e-4884-a3c3-4a449aca8aab,"Whether I'm driving, working, or just chilling, this app always sets the perfect mood.",5,2026-06-23 14:38:19,play_store,True,context_mismatch,positive,perfect mood
5e709020-90e4-4394-b652-4a59c5c9d967,it's working very good,5,2026-06-23 14:36:18,play_store,False,not_discovery_related,positive,
8eaab380-f3ee-4832-894a-0db8a809be75,I give my God the praise while listening to spoty and its music .,5,2026-06-23 14:35:23,play_store,False,not_discovery_related,positive,
2f608e1f-c0f7-4ed2-ad2f-2b54071473d1,Spotify is the best music app I can listen the music offline also,5,2026-06-23 14:34:36,play_store,False,not_discovery_related,positive,
03b4ddfb-7a15-4280-aa93-cde0f19f8498,really good 👍🏽,5,2026-06-23 14:33:06,play_store,False,not_discovery_related,positive,
5141c9c3-a638-42f9-a5c2-e9212216ce1f,"great app but went down from a 5 star because randomly the music just stops. the app continues ""playing"" the song(the timer continues) but no music comes out. I'm not sure if this is a sign to quit listening to music but if it is lord I'm listening 💓✌️",3,2026-06-23 14:32:56,play_store,False,not_discovery_related,negative,music just stops
804887d9-f892-42bf-9673-4b368ece41ca,"ofc the best for everything from music to podcasts, but broke enough to not make it premium so I don't get interrupted by ads 😔.",5,2026-06-23 14:32:40,play_store,False,not_discovery_related,positive,
01562793-af86-4687-b2c0-0dc093aebe0c,keeps crashing after update.pls fix this.,1,2026-06-23 14:31:39,play_store,False,not_discovery_related,negative,keeps crashing
aa80610a-cd21-4cfd-abc4-18f9464ae844,"first 10 minutes it was all going good but after some time i get so annoyed 😠 the app get so tolerated, because it is again and again when i am clicking on the song that i want to listen and it is again and again saying that to get premium",1,2026-06-23 14:29:54,play_store,True,repetition_fatigue,negative,again and again
aed7a3ef-f40f-427c-bd91-f3edc94a4c83,Spotify music and podcasts,5,2026-06-23 14:29:18,play_store,False,not_discovery_related,neutral,
4c695a71-a562-4d0d-a7c5-1bb45ddaab8c,its good,5,2026-06-23 14:29:01,play_store,False,not_discovery_related,positive,
fe0cfd5a-582b-488d-9709-59d238a496b2,good,4,2026-06-23 14:28:54,play_store,False,not_discovery_related,positive,
557ab693-1e10-4f67-b061-18c513e91ae1,"Unusable after a few latest updates 👎. Such a mess, something went wrong.. 😅👎",1,2026-06-23 14:28:42,play_store,False,not_discovery_related,negative,Such a mess
fed0e95a-3814-42a9-a581-69f109effdcc,WHERE'S CROSSSFADEEE FOR THE FREEE USERSS PLEASEEEE BRING IT BACK❤️ 🤕,3,2026-06-23 14:27:08,play_store,False,not_discovery_related,negative,BRING IT BACK
e9542dc9-31e2-4694-b984-e4945588cfd5,"apps getting worse, getting way more ads too. yall dont even pay small artist properly, all bs.",1,2026-06-23 14:22:27,play_store,False,not_discovery_related,negative,all bs
f57cc2d4-23ed-4b58-9d62-968e37acf0e1,best,5,2026-06-23 14:21:11,play_store,False,not_discovery_related,positive,
375ed8c0-11b1-40e3-8267-d2e2866c5aac,keeps crashing!!!,1,2026-06-23 14:20:30,play_store,False,not_discovery_related,negative,keeps crashing
7cb1dc05-520e-4f84-b1c7-569ac8db27f7,The most convenient and straightforward music streaming platform you can find today...,5,2026-06-23 14:20:28,play_store,False,not_discovery_related,positive,most convenient
ce36bbb6-49ff-4b9b-91b3-e81c4fdacf7c,💗👏🏼,5,2026-06-23 14:13:28,play_store,False,not_discovery_related,positive,
23b8fe63-f0f6-4649-beaa-6b21ded5f352,I just like the app,5,2026-06-23 14:13:11,play_store,False,not_discovery_related,positive,I just like
f4421ecc-1671-4aea-822b-306b066d99a8,i really love this app.. I love to hear songs while studying and this app .,5,2026-06-23 14:11:51,play_store,False,not_discovery_related,positive,I really love
2b432fb5-c254-4a68-bb66-1c2793b51c69,bro I love this sm cause u can play without on that app and you can choose any sounds u like tho in every single vibes and likes,5,2026-06-23 14:10:43,play_store,False,not_discovery_related,positive,I love this
81d175ae-551b-4f9c-a0a6-c4f247b0fd19,premium ke bookh h is me,1,2026-06-23 14:08:50,play_store,False,not_discovery_related,negative,
