id,text,rating,published_at,source,is_discovery_related,theme,sentiment,key_quote
ae1b7ca1-7750-4631-8afc-28938e9be6d0,love the app but recently has placed me off line I pay premium please fix this issue,3,2026-06-25 01:57:28,play_store,False,not_discovery_related,negative,please fix
29603990-3f73-4685-bd3f-7f96bc201506,best app,5,2026-06-25 01:56:12,play_store,False,not_discovery_related,positive,best app
534e3da0-20ce-4207-ac4b-23f48afa7a95,fireeeee but I hate the repetitive ads and how you only have 6 skips,5,2026-06-25 01:55:48,play_store,True,repetition_fatigue,negative,repetitive ads
622464e2-df5a-4ec6-963d-85490547e98c,"that one star is for ""DJ X"". HORRIBLE ISNT STRONG ENOUGH. He basically just plays your liked songs in a different order.",1,2026-06-25 01:53:45,play_store,True,recommendation_quality,negative,HORRIBLE
7c2d0da6-4a76-4854-bb0f-fd3de2525604,The new widget replacing the old one isn't responding or updating when starting music playback and only way for it to start working is to remove and add back to homescreen. the old one is still present but instead displays a message saying to update to the new widget. it doesn't pickup on my desktop playing music either so and if I tap on it it instead starts playing what ever it wants that's not even shown on the widget on my phone cutting off desktop playback.,3,2026-06-25 01:52:31,play_store,False,not_discovery_related,negative,isn't working
aedc18f0-a0da-4c03-9e95-13f1108803a9,super,5,2026-06-25 01:48:10,play_store,False,not_discovery_related,positive,super
e02774db-5b1f-4477-accc-1088cbe9f795,best,5,2026-06-25 01:45:18,play_store,False,not_discovery_related,positive,best
3ab37013-a758-4660-94cc-26748c27748c,sometimes even tho music is already in the background. when I open the app the song restart.,1,2026-06-25 01:44:38,play_store,False,not_discovery_related,negative,song restart
60f08e11-167f-4a2a-9ec3-88224929591e,Ive been using spotify for 10+years but its only gotten worse and worse over the years. Tried contacting support with a problem but they werent able to help. I will be changeing to a different music streaming platform. You should stay as far away from this app as you can.,1,2026-06-25 01:39:22,play_store,True,trust_algorithm_distrust,negative,gotten worse
464c915b-6516-4eb3-b03a-fc78cf900f3e,awesomeness,5,2026-06-25 01:39:20,play_store,False,not_discovery_related,positive,awesomeness
